,Product
3567,Fenistil
3568,"Fenistil

  24 Hours "
3569,Fenivir   
3570,Fenolax
3571,"Fentanil

  24 hours"
3572,"Fentanyl

  Kalceks"
3573,"Fentanyl

  Yes Pharmaceuticals"
3574,"Fentanyl

  Yes Pharmaceuticals"
3575,"Fentanyl

  Yes Pharmaceuticals"
3576,"Fentanyl

  Yes Pharmaceuticals"
3577,"Fentanyl

  Yes Pharmaceuticals"
3578,"Fentanyl

  Yes Pharmaceuticals"
3579,Fentanyl-Richter
3580,Fentastad
3581,Fentastad
3582,Fentastad
3583,Fentastad
3584,Fentastad
3585,Fentastad
3586,Fentastad
3587,Fentastad
3588,Fentoril
3589,Ferant
3590,Fercevit
3591,Ferinject
3592,Feroger
3593,"Ferretab

  Comp."
3594,"Ferro

  - Folgamma"
3595,Ferro - Folgamma Neo 
3596,Ferro - Gradumet 
3597,Ferro-Folgamma
3598,Ferrola
3599,Fertin
3600,Fertin
3601,Fertin
3602,"Ferveflu

  Adults Sugar-Free"
3603,Ferveflu Antitussive 
3604,"Ferveflu

  Antitussive Junior"
3605,Ferveflu Antitussive Junior 
3606,"Fervex

  adults"
3607,"Fervex

  Adults Raspberry"
3608,"Fervex

  Children"
3609,"Fervex

  Children Sugar Free"
3610,"Fervex

  cold and flu"
3611,Fevarin
3612,Fevarin
3613,Fibranor
3614,Fibranor
3615,Fibrovein
3616,Fibrovein
3617,Fibrovein
3618,Fibrovein
3619,"Finacea

  Gel"
3620,Finacon
3621,Finalgon
3622,"Finasteride

  Accord"
3623,"Finasteride

  Accord"
3624,"Fingolimod

  Alvogen"
3625,"Fingolimod

  Medochemie"
3626,Finlepsin
3627,Finlepsin 
3628,Finlepsin 
3629,Fitolizyn 
3630,Fixaprost
3631,Flagyl
3632,Flagyl
3633,Flagyl
3634,Flamexin
3635,Flamexin
3636,Flarex
3637,Flavamed
3638,"Flavamed

  Cough Tablets"
3639,"Flavamed

  Effervescent Tablets"
3640,"Flavamed

  for children"
3641,"Flavamed

  Forte"
3642,Flebaven
3643,Flebaven
3644,Flecainide-Swyssi
3645,Flecainide-Swyssi
3646,Flevenol 
3647,Flexid
3648,Flexid
3649,Flexistad 
3650,Flexistad 
3651,Flexistad 
3652,Flexistad Junior 
3653,Flexyess
3654,"Flidarabine

  Actavis"
3655,Flixonase
3656,Flixotide
3657,"Flixotide

  250 Inhaler "
3658,"Flixotide

  50 Inhaler"
3659,Flodil
3660,Flodil
3661,Flodil
3662,Flodil
3663,Flosin
3664,Flosteron
3665,Floxal
3666,Floxal
3667,Floxi
3668,Fluanxol
3669,Fluanxol
3670,Fluanxol Depot 
3671,Fluarix
3672,Fluarix Tetra 
3673,Flucinar
3674,Flucinar
3675,"Flucinar

  N"
3676,"Flucinar

  N"
3677,"Fluconazole

  Actavis"
3678,"Fluconazole

  Actavis"
3679,"Fluconazole

  Actavis"
3680,Flucoric
3681,Fludara
3682,"Fludara

  Oral"
3683,Fludarabine Accord 
3684,"Fludarabine

  Actavis"
3685,"Fludarabine

  Actavis"
3686,"Fludeoxy

  glucose (18F) Monrol"
3687,"Fludeoxyglucose

  (18F) Biont"
3688,Fluditec 
3689,Fluditec 
3690,Fluditec 
3691,Fluditec 
3692,"Fludrex

  Hot Drink"
3693,"Fludrex

  Junior Hot Drink"
3694,"FLUDREX

  MAX HERBAL Hot Drink"
3695,FLUDREX TIMI Hot Drink for Kids 
3696,Fluimucil
3697,Fluimucil
3698,Fluimucil
3699,"Fluimucil

  100"
3700,"Fluimucil

  200"
3701,"Fluimucil

  600"
3702,"Flumazenil

  Pharmaselect"
3703,"Flunarizin

  Actavis"
3704,Fluomizin 
3705,"Fluorescein

  Serb"
3706,"Fluorescein

  Thea"
3707,"Fluorouracil

  Accord"
3708,"Fluorouracil

  Teva"
3709,"Fluoxetin

  AL 20"
3710,Fluperin
3711,Flurapid
3712,Flurapid C 
3713,"Flurapid

  Max cold and cought"
3714,"Flurbimed

  Mint"
3715,"Flurbiprofen

  Orange Sandoz"
3716,Flurensif
3717,Flurensif
3718,Flusamer
3719,Flusamer
3720,Flutamide
3721,"Flutamide

  Stada"
3722,Flutasin
3723,Flutiform
3724,Flutiform
3725,Flutiform
3726,"Flutiform

  K-haler"
3727,"Flutiform

  K-haler"
3728,Fluvachol
3729,Fluvastat
3730,"Fluvastatin

  Accord"
3731,Fluvastin Acord 
3732,"Fluvoxamin

  AL 100"
3733,Fluxum
3734,Fluxum 
3735,Flynise
3736,Flynise
3737,Fokusin
3738,Fokusin
3739,"Fokusin

  SR"
3740,"Folia

  Urticae"
3741,Folic Acid Actavis 
3742,"Folic

  Acid Adipharm"
3743,"Folic

  acid ESP Pharma"
3744,"Folic

  Acid Sopharma"
3745,"Folifer

  Renantos"
3746,Foradil
3747,Foradil
3748,Forane
3749,"Forcid

  Solutab"
3750,"Forcid

  Solutab"
3751,"Forcid

  Solutab"
3752,Forcid Solutab 
3753,Forcid Solutab 
3754,Forosa
3755,Fortecal
3756,"Fortecal

  for children"
3757,"Fortecal

  for Children"
3758,Fortrans 
3759,"Fortulin

  Novolizer"
3760,"Fortulin

  Novolizer"
3761,Fortum 
3762,Forure
3763,Forure
3764,Forvel
3765,Fosamax
3766,"Fosamax

  5 mg"
3767,"Fosamax

  OW"
3768,Fosanate
3769,"Fosfomycin

  Zentiva"
3770,Fosfoseptic
3771,Fosfozen 
3772,Fosicard
3773,Fosicard
3774,Fosicard
3775,"Fosicard

  Plus"
3776,"Fosinopril

  - Teva"
3777,"Fosinopril

  - Teva"
3778,Fosrenol
3779,Fosrenol
3780,Fosrenol
3781,Fosrenol
3782,Fosrenol
3783,Fosrenol
3784,Foster
3785,Foster
3786,"Foster

  Nexthaler"
3787,"Foster

  NEXThaler"
3788,"Foster

  Nexthaler"
3789,Fostimon
3790,Fostimon
3791,Fotaxil
3792,Fotaxil
3793,Fotil 
3794,Fotil 
3795,Fotil Forte 
3796,Fovelid
3797,Fovelid
3798,FOXERO 
3799,FOXERO 
3800,FOXERO 
3801,Fragmin
3802,Fragmin
3803,Fragmin
3804,Fragmin
3805,Fragmin
3806,Fragmin
3807,Fragmin
3808,Fragmin
3809,Fragmin
3810,"Fragmin

  10 000 IU "
3811,Fragmin 10 000 IU 
3812,"Fragmin

  12 500 IU "
3813,"Fragmin

  15 000 IU "
3814,"Fragmin

  18 000 IU "
3815,"Fragmin

  2 500 IU "
3816,"Fragmin

  25000 IU "
3817,"Fragmin

  5 000 IU "
3818,"Fragmin

  7 500 IU "
3819,Fraxiparine
3820,"Fraxiparine

  Forte"
3821,"Fraxiparine

  Forte"
3822,"Fraxiparine

  Multi"
3823,Frenolyn
3824,Frenolyn
3825,Freshalgin
3826,Freshalgin
3827,Freshalgin
3828,Frisiosol
3829,Frisiosol
3830,Frisiosol
3831,Frisiosol
3832,Frisiosol
3833,Frisiosol
3834,Fromilid
3835,Fromilid
3836,Fromilid 
3837,Fromilid 
3838,"Fromilid

  250"
3839,"Fromilid

  500"
3840,"Fromilid

  Uno"
3841,FSME-IMMUN
3842,"FSME-IMMUN

  Junior"
3843,"Fuchsini

  Galen - Pharma"
3844,"Fucibet

  Lipid"
3845,Fucicort 
3846,Fucidin
3847,Fucidin
3848,Fucidin 
3849,"Fucidin

  H"
3850,"Fucidin

  H"
3851,Fucithalmic 
3852,"Fulvestrant

  Accord"
3853,"Fulvestrant

  EVER Pharma"
3854,"Fulvestrant

  Pharmascience"
3855,"Fulvestrant

  Rompharm"
3856,"Fulvestrant

  Sandoz"
3857,Fulvestrant Teva 
3858,Fungiter
3859,Fungocap
3860,Fungocap
3861,Fungocar
3862,Fungofen
3863,Fungofin
3864,Fungofin
3865,Fungofunal
3866,Fungolon
3867,Fungolon
3868,Fungolon
3869,Fungolon
3870,Fungolon stop 
3871,Fungostatin
3872,Funtrol
3873,Furanthril 
3874,Furocef
3875,Furocef
3876,"Furosemid

  - Milve"
3877,"FUROSEMID

  DS"
3878,"Furosemid

  Hameln"
3879,"Furosemide

  Accord"
3880,"Furosemide

  Accord"
3881,"Furosemide

  Sopharma"
3882,"Furosemide

  Sopharma"
3883,Furoser
3884,Furotalgin 
3885,
3886,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
3887,
3888,"търговско

  наименование:"
3889,
3890,Gabagamma
3891,Gabagamma
3892,Gabagamma
3893,Gabagamma
3894,Gabagamma
3895,Gabanal
3896,Gabanal
3897,Gabaneural
3898,Gabaneural
3899,Gabaneural
3900,Gabastad
3901,Gabastad
3902,Gabastad 
3903,Gabitril
3904,Gabitril
3905,Gadograf 
3906,Gadograf 
3907,Gadovist
3908,Gadovist
3909,Galantagamma
3910,Galantagamma
3911,Galantagamma
3912,"Galantamin

  DS"
3913,"Galantamin

  DS"
3914,"Galantamine

  Teva"
3915,"Galantamine

  Teva"
3916,Galstena
3917,Galstena
3918,"Galsya

  SR"
3919,"Galsya

  SR"
3920,"Galsya

  SR"
3921,Gammanorm
3922,Garasone
3923,Garganta 
3924,Garganta 
3925,"Garganta

  Forte"
3926,Gastritol 
3927,Gastrocid
3928,Gastrocid
3929,"Gastrocid

  Eso"
3930,Gastrocynesine 
3931,Gastrokind 
3932,Gastroprotect 
3933,"Gastroprotect

  Raft"
3934,GATTART
3935,Gaviscon Advance 
3936,Gaviscon Cool Mint Liquid 
3937,"Gaviscon

  Liquid Sachets"
3938,Gaviscon Peppermint Tablets 
3939,"Gaviscon

  Strawberry Tablets"
3940,Gefitinib Alvogen 
3941,"Gefitinib

  Pharmadvice"
3942,Gefitinib Sandoz 
3943,"Gefitinib

  Teva"
3944,Gelofusine
3945,"Gelofusine

  Balance"
3946,GeloMyrtol
3947,GeloMyrtol
3948,GeloMyrtol Forte 
3949,GELTIM
3950,Gembin
3951,Gemcit
3952,"Gemcitabin

  Ebewe"
3953,"Gemcitabin

  Ebewe"
3954,"Gemcitabin

  Ebewe"
3955,"Gemcitabine

  - Tchaikapharma"
3956,"Gemcitabine

  - Tchaikapharma"
3957,"Gemcitabine

  Accord"
3958,"Gemcitabine

  Accord"
3959,"Gemcitabine

  Accord"
3960,Gemcitabine Actavis 
3961,"Gemcitabine

  CSC"
3962,"Gemcitabine

  CSC"
3963,Gemcitabine Ebewe 
3964,"Gemcitabine

  Hospira"
3965,"Gemcitabine

  Medac"
3966,Gemcitabine Pharma Resourses 
3967,Gemcitabine Pharma Resourses 
3968,"Gemcitabine

  Polpharma"
3969,"Gemcitabine

  Polpharma"
3970,"Gemcitabine

  Teva"
3971,Gemsol 
3972,Generalgin
3973,Genexol
3974,Genotropin
3975,Genotropin
3976,Gentamicin Actavis 
3977,Gentamicin Actavis 
3978,"Gentamicin

  DS"
3979,Gentamicin H Actavis 
3980,Gentamicin H Actavis 
3981,"Gentamicin

  Medphano"
3982,"Gentamicin

  Medphano"
3983,"Gentamicin

  Medphano"
3984,"Gentamicin

  Medphano"
3985,"Gentamicin

  Sandoz"
3986,"Gentamicin

  Sopharma"
3987,"Gentamicin

  Sopharma"
3988,"Gentamicin

  Sopharma"
3989,"Gentamicin

  Vetprom"
3990,"Gentamicin

  Vision"
3991,"Gentamicin

  Vision"
3992,Gentamicin VP 
3993,Gentazon
3994,Gentos
3995,Gentos
3996,Gerocilan
3997,Gerocilan
3998,Gerocilan
3999,Gerocilan
4000,Gerodorm
4001,Gerolamic
4002,Gerolamic
4003,Gerolamic
4004,Gerovit
4005,Geroxynal
4006,Geroxynal
4007,Geroxynal
4008,Geroxynal
4009,Geroxynal
4010,Gestodette
4011,"Ginkgo

  YES"
4012,Gisogen
4013,Gisogen
4014,Gitrabin
4015,Glabrilux
4016,Glautan
4017,Glauxat
4018,Glempid
4019,Glempid
4020,Glempid
4021,Glempid
4022,Glempid
4023,Glepark
4024,Glepark
4025,Glepark
4026,Glepark
4027,Gletor 
4028,Gletor 
4029,Gletor  
4030,Gliazid
4031,"Glibenclamide

  Sopharma"
4032,"Glica

  MR"
4033,"Gliclacon

  SR"
4034,Gliclada
4035,Gliclada
4036,Gliclada
4037,"Gliclazide

  Gamma 30 MR "
4038,"Gliclazide

  Generics"
4039,"Gliclazide

  Lupin"
4040,"Gliclazide

  MR Ecopharm"
4041,"Gliclazide

  SR Polpharma"
4042,"Gliclazide

  Zentiva"
4043,Glika MR 
4044,Glimbax
4045,Glimbax
4046,Glimecon
4047,Glimecon
4048,Glimegamma
4049,Glimegamma
4050,Glimegamma
4051,Glimegamma
4052,Gliper
4053,Gliper
4054,Gliper
4055,Gliper
4056,Glopenel 
4057,"GlucaGen

  HypoKit"
4058,GlucaGen HypoKit 
4059,Glucobay 
4060,Glucophage
4061,Glucophage
4062,Glucophage
4063,"Glucophage

  XR"
4064,"Glucophage

  XR"
4065,"Glucophage

  XR"
4066,Glucopress
4067,Glucose 
4068,"Glucose

  5% + Sodium chloride 0,9%

  Baxter"
4069,"Glucose

  5% + Sodium Chloride 0,9% i.v. inf. B.P., Bieffe"
4070,"Glucose

  5% Intravenous Infusion B.P., Bieffe"
4071,"Glucose

  Baxter"
4072,"Glucose

  BAXTER"
4073,"Glucose

  Biopharm"
4074,"Glucose

  Biopharm 5 %"
4075,"Glucose

  Braun"
4076,Glucose Braun 
4077,"Glucose

  Sopharma"
4078,"Glucose

  Sopharma"
4079,"Glucose

  Sopharma"
4080,"Glucotrol

  XL"
4081,"Glucotrol

  XL"
4082,Glypvilo
4083,GNAK
4084,Gogolox 
4085,Gopten
4086,Gopten
4087,Gopten
4088,Gopten
4089,Gopten
4090,Gordius
4091,Gramposimide
4092,Grandaxin
4093,Granegis
4094,Granegis
4095,Granisetron Teva 
4096,Granocyte 34 
4097,"GRANU

  FINK Femina"
4098,GRANU FINK Prosta 
4099,"GRANU

  FINK Prosta Bladder"
4100,GRANU FINK Prosta Forte 
4101,Grazax
4102,Grimodin
4103,Grimodin
4104,Grimodin
4105,Grimodin
4106,Grimodin
4107,Gripex 
4108,"Gripex

  Horactive for Kids"
4109,"Gripex

  HotActive"
4110,"Gripex

  HotActive Max"
4111,"Gripex

  Max"
4112,Gripofen
4113,"Gripofen

  Antitussive"
4114,"Gripofen

  C"
4115,"Gripp

  - Heel "
4116,"Grippostad

  - Rhino"
4117,"Grippostad

  Ambro"
4118,"Grippostad

  C"
4119,"Grippostad

  Hot Drink"
4120,Gtimegamma
4121,Gutron
4122,Gutron
4123,Gynaika 
4124,Gynalgin
4125,Gynazol
4126,Gynipral
4127,Gynipral
4128,"Gyno

  - Daktarin"
4129,Gynoflor 
4130,Gyno-Pevaryl
4131,Gyno-Pevaryl
4132,
4133,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
4134,
4135,"търговско

  наименование:"
4136,
4137,"Haemocomplettan

  P"
4138,Haemoctin
4139,Haemoctin
4140,Haemoctin
4141,"Haloperidol

  Sopharma"
4142,Haloperidol-Richter
4143,Harpadol
4144,"Hartil

  HCT"
4145,"Hartil

  HCT"
4146,Hartmann Braun 
4147,"Havrix

  1440"
4148,"Havrix

  720 "
4149,Headan
4150,Headan
4151,Hedelix
4152,Hedelix
4153,Hedera Helix 
4154,Hedespan
4155,Hedonin
4156,Hedonin
4157,Hedonin
4158,"Hehoraletten

  N "
4159,Helicid
4160,Helicid
4161,Helicid
4162,Helicid
4163,Helicid
4164,"Helicid

  40 INF "
4165,Helides
4166,Helides
4167,Helides 
4168,Helides 
4169,Helituspan
4170,Helix
4171,Helmicid 
4172,Hemosol B0 
4173,"Hepa

  - Merz"
4174,"Hepa

  - Merz"
4175,"Heparin

  - Natrium"
4176,"Heparin

  Panpharma"
4177,"Heparinum

  WZF"
4178,Heparoid 
4179,"Heparoid

  Zentiva"
4180,"Hepatect

  CP"
4181,Hepcarsil
4182,"Hepcarsil

  Forte"
4183,"Hepeel

  N"
4184,"Herbion

  Iceland moss"
4185,"Herbion

  Ivy"
4186,Herbion Ivy 
4187,HERPEX
4188,Hetonazol
4189,Hexalgin
4190,"Hexalgin

  for Kids"
4191,Hexisept
4192,Hexisept
4193,Hexoral
4194,Hexoral
4195,"Hexoral

  Spray"
4196,Hexoraletten N 
4197,"Hexpectoral

  Honey and Lemon"
4198,"Hexpectoral

  Menthol"
4199,Hiberix
4200,Hidrasec
4201,Hidrasec
4202,Hidrasec
4203,"Hidroxychloroqune

  Sulfate Accord"
4204,Histalor
4205,Histalor
4206,Holetar
4207,Holetar
4208,Hollesta
4209,Hollesta
4210,Hollesta
4211,Holoxan
4212,Holoxan
4213,Holoxan
4214,Homeogene
4215,Homeoplasmine 
4216,Homeoptic 
4217,Homeovox 
4218,"Hormeel

  SN"
4219,Hotemin
4220,Hotemin
4221,Hotemin
4222,Hotemin
4223,Hronileucem
4224,Hronileucem
4225,Human Albumin 
4226,Human Albumin 
4227,"Human

  Albumin CSL Behring"
4228,Human Albumin Grifols 
4229,"Human

  Normal Immunoglobulin 10 % - BB"
4230,"Humexcough

  Adults"
4231,"Humexcough

  Children"
4232,"Humexdry

  Adults"
4233,"Humexdry

  Children"
4234,Humexgrip
4235,"Humulin

  M3"
4236,Humulin N 
4237,"Humulin

  R"
4238,"Hustagil

  Thyme Cough Syrup"
4239,Husteel 
4240,Hyalgan
4241,Hydrea
4242,"Hydrochlorothiazide

  Bluescience"
4243,Hydrochlorothiazide Bluescience 
4244,Hydrocortison 
4245,"Hydrocortison

  cum chloramphenicol"
4246,Hydrocortisone Rompharm 
4247,"Hydrogen

  Peroxide Chemax Pharma"
4248,"Hydrogen

  Peroxide Galen - Pharma"
4249,"Hydrogen

  Peroxide Kupro"
4250,"Hydrogen

  peroxide-Flo"
4251,"Hydrogeni

  Peroxidatum VT"
4252,HYGIA
4253,"Hymecromon

  Sopharma"
4254,Hymecromon Unipharm 
4255,HyperRho
4256,Hypertonic
4257,Hyplafin
4258,HypoDehydra 
4259,Hyposart
4260,Hyposart
4261,Hyposart 
4262,Hyposart 
4263,Hyxazin
4264,
4265,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
4266,
4267,"търговско

  наименование:"
4268,
4269,IASOcholine
4270,IASOflu
4271,"Ibalgin

  Fast"
4272,Ibalgin Rapid 
4273,Ibalgin Rapid 
4274,"Ibalgin

  Rapid Junior"
4275,"Ibalgin

  Rapid Junior"
4276,"Ibandronic

  acid Actavis"
4277,"Ibandronic

  acid Actavis"
4278,"Ibandronic

  Acid Actavis"
4279,Ibandronic Acid Actavis 
4280,"Ibandronic

  Acid Alvogen"
4281,"Ibandronic

  Acid Liconsa"
4282,"Ibandronic

  Acid Mylan"
4283,Ibandronic Acid Poloharma
4284,"Ibandronic

  acid Sandoz"
4285,Ibandronic acid Sandoz 
4286,"Ibandronic

  acid Stada"
4287,"Ibandronic

  Acid Synthon"
4288,"Ibandronic

  Acid Teva"
4289,"Ibandronic

  acid Teva"
4290,"Ibandronic

  acid Teva"
4291,Iberogast 
4292,Ibodria
4293,Ibodria
4294,Ibudolor
4295,Ibudolor
4296,Ibudolor
4297,"Ibudolor

  Duo"
4298,"Ibudolor

  Kids"
4299,Ibufen
4300,Ibulek
4301,Ibulek
4302,"Ibulek

  Children"
4303,IbuMenthol
4304,Ibupain
4305,Ibupain
4306,"Ibuprofen

  Accord"
4307,"Ibuprofen

  Accord"
4308,Ibuprofen Accord 
4309,"Ibuprofen

  B. Braun"
4310,"Ibuprofen

  B. Braun"
4311,"Ibuprofen

  B. Braun"
4312,Ibuprofen Nutra Essential 
4313,Ibuprofen Nutra Essential 
4314,Ibuprofen Nutra Essential 
4315,Ibuprofen Nutra Essential 
4316,"Ibuprofen

  Pharma"
4317,"Ibuprofen

  Pharma"
4318,"Ibuprofen

  Polfa"
4319,"Ibuprofen

  Rockspring"
4320,Ibuprofen Rockspring 
4321,"Ibuprofen

  Stada Stopcold"
4322,"Ibuprofen/Codeine Phosphate

  Rockspring "
4323,Ibuprom
4324,Ibuprom
4325,"IBUPROM

  COLD & FLU"
4326,"Ibuprom

  Cold and Flu for kids"
4327,"Ibuprom

  Max"
4328,"Ibuprom

  Optima"
4329,Ibuprom Sinus 
4330,"Ibuprom

  Sprint"
4331,"Ibuprom

  Sprint MAX"
4332,Iburapid
4333,"Iburapid

  Kids"
4334,Ibutop
4335,Ibutop
4336,Ichthammol Galen-Pharma
4337,Idafer
4338,Ideos
4339,IELMAG3
4340,Iffeza
4341,Iffeza
4342,Iffeza
4343,Ilgaper
4344,Ilgaper
4345,Ilibrift
4346,Ilibrift
4347,Ilomedin
4348,Imakrebin
4349,Imakrebin
4350,"Imatinib

  Actavis Group"
4351,"Imatinib

  Actavis Group"
4352,Imatinib Adipharm 
4353,Imatinib Adipharm 
4354,Imatinib Adipharm 
4355,"Imatinib

  Amomed"
4356,"Imatinib

  Amomed"
4357,Imatinib BioOrganics 
4358,Imatinib BioOrganics 
4359,"Imatinib

  Cipla"
4360,"Imatinib

  Cipla"
4361,"Imatinib

  Fair - Med"
4362,"Imatinib

  Fair - Med"
4363,"Imatinib

  Glenmark"
4364,Imatinib Glenmark 
4365,"Imatinib

  Krka"
4366,"Imatinib

  Krka"
4367,Imatinib Romastru 
4368,Imatinib Romastru 
4369,"Imatinib

  Sandoz"
4370,"Imatinib

  Synthon"
4371,Imatinib Synthon 
4372,Imatinib Synthon 
4373,"Imatinib

  Teva Pharma"
4374,"Imatinib

  Teva Pharma"
4375,"Imatinib

  Zentiva"
4376,"Imatinib

  Zentiva"
4377,Imavec 
4378,Imavec 
4379,Imazol Paste
4380,Imecitin
4381,Imecitin
4382,Imex
4383,Imigran
4384,Imipenem Cilastatin AvantX 
4385,"Imipenem

  Cilastatin Panpharma"
4386,"Imipenem

  Cilastatin Panpharma"
4387,Imipenem/Cilastatin AptaPharma 
4388,Imipenem/Cilastatin Avantax
4389,Imipenem/Cilastatin Avantax
4390,Imipenem/Cilastatin Hospira 
4391,Imipenem/Cilastatin Tokuda 
4392,ImmuCyst
4393,Immunate 
4394,Immunate 
4395,Immunate 
4396,Immunine
4397,Immunine
4398,Immunokind 
4399,Immunoprin
4400,Immunoprin
4401,"Immunovenin-Intact

  50% IgG"
4402,Imodium 
4403,"Imodium

  Instant"
4404,"Imodium

  Plus"
4405,"Imodium

  Plus"
4406,Imomed 
4407,Imoper
4408,Imovax Polio
4409,Imoviva
4410,"Impactin

  Duo"
4411,"Impactin

  Duo"
4412,"Impactin

  Duo"
4413,"Impactin

  Duo"
4414,"Implanon

  NXT"
4415,Implicor
4416,Implicor
4417,Implicor
4418,Implicor
4419,Imuran
4420,Indagen SR
4421,Indapagamma
4422,Indapamide J&P Pharma
4423,Indapamide-Vitania
4424,"Indapen

  SR"
4425,Indastad
4426,Indextol
4427,"Indicon

  SR"
4428,Indipam
4429,"Indipam

  SR"
4430,"Indipam SR 1,5 MG"
4431,Indocollyre
4432,"Indolen

  SR"
4433,Indometacin
4434,Indometacin
4435,Indometacin
4436,Indometacin Actavis
4437,"Indometacin

  DS"
4438,Indometacin Sevtopolis
4439,Indometacin Sopharma
4440,"Indometacin

  Sopharma"
4441,"Indometacin

  Sopharma"
4442,"Indometacin

  Sopharma"
4443,"Indometacin

  Sopharma"
4444,Indometacin Vetprom
4445,Indometacin Vramed
4446,Indorin
4447,Indorin
4448,Indorin
4449,Indorin
4450,Indotroxin
4451,Indovasin
4452,Indovasin
4453,Inegy
4454,Inegy
4455,Inegy
4456,Inegy
4457,Inevica
4458,Inevica
4459,Infanrix
4460,Infanrix
4461,Infanrix-IPV+Hib 
4462,Inflexal V
4463,Influbene
4464,Influbene
4465,Influcid 
4466,Infludex
4467,Influnasal 
4468,Influtusin 
4469,Influvac 
4470,Influvac 2012/2013
4471,"Influvac

  Tetra"
4472,Infusiflux
4473,Inhibace
4474,Inhibace
4475,Inhibace
4476,Injexate 
4477,Inkontan
4478,Inkontan 
4479,Inosipranol
4480,Inosipranol
4481,"INOVOX

  Express honey-lemon flavor"
4482,"INOVOX

  Express mint flavor"
4483,"INOVOX

  Express orange flavor"
4484,Inspra
4485,Inspra
4486,Instrel
4487,Insufor
4488,Insufor
4489,Insufor
4490,Insulatard
4491,Integrilin
4492,Integrilin
4493,Intralipid
4494,Intralipid 10%
4495,Intralipid 20%
4496,Intralipid 30%
4497,Intratect
4498,Intratect
4499,IodoPol
4500,Iodseptadon
4501,Iomeron
4502,Iomeron
4503,Iomeron
4504,Iomeron
4505,Iomeron
4506,Ionolyte 
4507,Iopamigita
4508,Iopamigita
4509,Iopamiro
4510,Iopamiro
4511,Iopamiro 300
4512,Iopamiro 370
4513,Ipertazin
4514,Ipertazin
4515,"Ipratropium Bromide/Salbutamol

  Cipla "
4516,Ipravent
4517,Iprezide
4518,Iprezide
4519,Irbec
4520,Irbec
4521,Irbec
4522,Irbecon-CO
4523,Irbesan
4524,Irbesan
4525,"Irbesartan

  /Hydrochlorothiazide Richter"
4526,"Irbesartan

  /Hydrochlorothiazide Richter"
4527,"Irbesartan

  /Hydrochlorothiazide Richter"
4528,"Irbesartan

  Accord"
4529,"Irbesartan

  Accord"
4530,Irbesartan Accord 
4531,"Irbesartan

  Liconsa"
4532,"Irbesartan

  Liconsa"
4533,"Irbesartan

  Liconsa"
4534,Irbesartan Richter
4535,Irbesso
4536,Irbesso
4537,Irinic Teva 
4538,Irinic Teva 
4539,Irinocol
4540,"Irinotecan

  Accord"
4541,"Irinotecan

  Actavis"
4542,"Irinotecan

  Bulgermed"
4543,"Irinotecan

  CSC"
4544,"Irinotecan

  Ebewe"
4545,Irinotecan EBWE
4546,"Irinotecan

  Hospira"
4547,"Irinotecan

  Kabi"
4548,"Irinotecan

  Mylan"
4549,"Irinotecan

  Novamed"
4550,Irinotecan Polpharma
4551,Irinto 
4552,Irinto 
4553,IronFol
4554,Irprestan
4555,Irprestan 
4556,Irprestan 
4557,Irprezide
4558,Irprezide
4559,Irropia
4560,Irropia
4561,Irropia
4562,Irropia
4563,Irropia
4564,Irropia
4565,Irropia
4566,Iruxol Mono 
4567,Isocor
4568,Isocor
4569,Isodinit
4570,Isodinit
4571,"Isoflurane

  MC Pharma"
4572,Isoflurane Nicholas Piramal
4573,Isoket
4574,Isoket
4575,Isoket 5
4576,"Isoket

  Spray"
4577,Isonid 
4578,Isoprinosine
4579,Isoprinosine
4580,Isoprinosine
4581,Isoptin
4582,"Isoptin

  SR"
4583,"Isoptin

  SR"
4584,Isosorbe
4585,Isosorbe
4586,Itraconazol Fungizol 
4587,Itranazole
4588,Ivabenor
4589,Ivabenor
4590,Ivabradine Mylan 
4591,Ivabradine Mylan 
4592,Ivabradine Teva 
4593,Ivabradine Teva 
4594,Ivadron
4595,Ivadron
4596,Ivitus
4597,Ivrix 
4598,Ivrix 
4599,Ixel
4600,Ixel
4601,Izepox
4602,Izoket
4603,Izoreks
4604,Izoreks
4605,"Izoreks

  Duomax"
4606,Izzoprin
4607,Izzoprin
4608,
4609,"Одобрени

  КХП на лекарствени продукти, разрешени за употреба в Р. България"
4610, 
4611,"търговско

  наименование:"
4612, 
4613,Jamax
4614,Jangee
4615,Jangee
4616,Jangee 
4617,Jangee 
4618,Jaydess
4619,Jeanine
4620,Jectamol
4621,"Jectamol

  Plus"
4622,Jimandin
4623,"Jodaderm

  VT"
4624,Jodasept
4625,"Jodasept

  Kupro"
4626,"Jodasept

  Kupro"
4627,"Jodasept

  Kupro"
4628,Jovesto
4629,Jovesto
4630,Jovesto
4631,Juliperla
4632,Jumex
4633,
4634,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
4635,
4636,"търговско

  наименование:"
4637,
4638,"Ka

  - Vit"
4639,Kabiven
4640,"Kabiven

  Peripheral"
4641,"Kalcipos-D

  Forte"
4642,Kaldera
4643,"Kaldera

  SPM"
4644,"Kalii

  Iodidum"
4645,"Kalii

  Iodidum Ramcopharm"
4646,Kalinor 
